"wikidata_uri","label","birth_year","gender","label","geo_coordinates","wikidata_uri"
http://www.wikidata.org/entity/Q104243467,Camilla Sløk,1967,female,Copenhagen,POINT(12.568889 55.676111),http://www.wikidata.org/entity/Q1748
http://www.wikidata.org/entity/Q104272,Helmut Schelsky,1912,male,Chemnitz,POINT(12.916667 50.833333),http://www.wikidata.org/entity/Q2795
http://www.wikidata.org/entity/Q104376874,Cristóbal Rovira Kaltwasser,1978,male,Punta Arenas,POINT(-70.908056 -53.162500),http://www.wikidata.org/entity/Q51599
http://www.wikidata.org/entity/Q1044177,Carol Hagemann-White,1942,female,United States,POINT(-98.579500 39.828175),http://www.wikidata.org/entity/Q30
http://www.wikidata.org/entity/Q1044238,Carola Lentz,1954,female,Brunswick,POINT(10.521111 52.269167),http://www.wikidata.org/entity/Q2773
http://www.wikidata.org/entity/Q1044263,Carola Stern,1925,female,Ahlbeck,POINT(14.187510 53.940200),http://www.wikidata.org/entity/Q149899
http://www.wikidata.org/entity/Q104440720,Aliaksei Lastouski,1979,male,Lukašova,POINT(27.044444 55.045833),http://www.wikidata.org/entity/Q20517731
http://www.wikidata.org/entity/Q104455300,Giuseppe Monteduro,1981,male,Poggiardo,POINT(18.383333 40.050000),http://www.wikidata.org/entity/Q52178
http://www.wikidata.org/entity/Q104471250,Nicole Eizner,1931,female,"11th arrondissement of Paris",POINT(2.379306 48.858678),http://www.wikidata.org/entity/Q169293
http://www.wikidata.org/entity/Q104485,Manfred Sapper,1962,male,Kassel,POINT(9.497917 51.315778),http://www.wikidata.org/entity/Q2865
http://www.wikidata.org/entity/Q104502262,David Duncan,1839,male,Aberdeen,POINT(-2.100000 57.150000),http://www.wikidata.org/entity/Q36405
http://www.wikidata.org/entity/Q104525906,Teresa Valdés,1951,female,Santiago,POINT(-70.650000 -33.437500),http://www.wikidata.org/entity/Q2887
http://www.wikidata.org/entity/Q104527080,Thomas Scheffer,1967,male,Lippinghausen,POINT(8.641945 52.150833),http://www.wikidata.org/entity/Q1827522
http://www.wikidata.org/entity/Q104532419,David Thorns,1943,male,County Durham,POINT(-1.833333 54.666667),http://www.wikidata.org/entity/Q23082
http://www.wikidata.org/entity/Q1045715,Carsten Winter,1966,male,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q104587540,Jarosław Ćwiek-Karpowicz,1981,male,Warsaw,POINT(21.011111 52.230000),http://www.wikidata.org/entity/Q270
http://www.wikidata.org/entity/Q104591547,Anke Abraham,1960,female,Lüneburg,POINT(10.414444 53.252500),http://www.wikidata.org/entity/Q3920
http://www.wikidata.org/entity/Q104599,Götz Briefs,1889,male,Eschweiler,POINT(6.283333 50.816667),http://www.wikidata.org/entity/Q4083
http://www.wikidata.org/entity/Q104617080,Roger Girod,1921,male,Geneva,POINT(6.150000 46.200000),http://www.wikidata.org/entity/Q71
http://www.wikidata.org/entity/Q104622799,Manolis  Markakis,1942,male,Mitropoli,POINT(24.943889 35.054722),http://www.wikidata.org/entity/Q12881019
http://www.wikidata.org/entity/Q104625352,James M. Thomas,1982,male,Kansas City,POINT(-94.583333 39.050000),http://www.wikidata.org/entity/Q41819
http://www.wikidata.org/entity/Q104631133,Otto Ullrich,1938,male,East Prussia,POINT(20.510000 54.710000),http://www.wikidata.org/entity/Q103801
http://www.wikidata.org/entity/Q104665645,Leszek Sibilski,1958,male,Poland,POINT(19.000000 52.000000),http://www.wikidata.org/entity/Q36
http://www.wikidata.org/entity/Q104670577,Emanuele Castelli,1976,male,Parma,POINT(10.328000 44.801472),http://www.wikidata.org/entity/Q2683
http://www.wikidata.org/entity/Q104673066,Giuseppe Anzera,1967,male,Rome,POINT(12.482778 41.893056),http://www.wikidata.org/entity/Q220
http://www.wikidata.org/entity/Q104683863,Ute Symanski,1970,female,Gelsenkirchen,POINT(7.094167 51.510278),http://www.wikidata.org/entity/Q2765
http://www.wikidata.org/entity/Q104705928,Samih Farsoun,1937,male,Haifa,POINT(34.999167 32.819167),http://www.wikidata.org/entity/Q41621
http://www.wikidata.org/entity/Q1047237,Fedir Szczerbyna,1849,male,Novoderevyankovskaya,POINT(38.750000 46.316667),http://www.wikidata.org/entity/Q4323614
http://www.wikidata.org/entity/Q104733693,Alain de Vulpian,1929,male,"16th arrondissement of Paris",POINT(2.276489 48.863611),http://www.wikidata.org/entity/Q194420
http://www.wikidata.org/entity/Q104759560,Hary Kuller,1929,male,Moinești,POINT(26.496389 46.484722),http://www.wikidata.org/entity/Q476226
http://www.wikidata.org/entity/Q104765,Lutz Niethammer,1939,male,Stuttgart,POINT(9.180000 48.777500),http://www.wikidata.org/entity/Q1022
http://www.wikidata.org/entity/Q104771219,Justo de la Cueva,1937,male,Madrid,POINT(-3.703333 40.416944),http://www.wikidata.org/entity/Q2807
http://www.wikidata.org/entity/Q104773740,Anne Warfield Rawls,1950,female,Princeton,POINT(-74.656945 40.352222),http://www.wikidata.org/entity/Q138518
http://www.wikidata.org/entity/Q104781158,Jagdish Gundara,1938,male,Nairobi,POINT(36.817222 -1.286389),http://www.wikidata.org/entity/Q3870
http://www.wikidata.org/entity/Q104786104,Anja Röcke,1978,female,Kuopio,POINT(27.678333 62.892500),http://www.wikidata.org/entity/Q162279
http://www.wikidata.org/entity/Q104798034,Stefan Marcinkiewicz,1979,male,Ełk,POINT(22.350000 53.816667),http://www.wikidata.org/entity/Q61480
http://www.wikidata.org/entity/Q104804816,Roberto Segatori,1947,male,Foligno,POINT(12.703281 42.955761),http://www.wikidata.org/entity/Q20436
http://www.wikidata.org/entity/Q104810908,Bernt Schnettler,1967,male,Osnabrück,POINT(8.043056 52.278889),http://www.wikidata.org/entity/Q2916
http://www.wikidata.org/entity/Q104833312,Svenn-Åge Dahl,1957,male,Sykkylven Municipality,POINT(6.644167 62.375555),http://www.wikidata.org/entity/Q48508
http://www.wikidata.org/entity/Q104840777,Burak Gümüş,1974,male,Radolfzell am Bodensee,POINT(8.969722 47.736944),http://www.wikidata.org/entity/Q16113
http://www.wikidata.org/entity/Q104844681,Sigrid Paul,1929,female,Leipzig,POINT(12.374733 51.340632),http://www.wikidata.org/entity/Q2079
http://www.wikidata.org/entity/Q104884396,Michel Simon,1927,male,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q104895707,Onofrio Romano,1968,male,Molfetta,POINT(16.600000 41.200000),http://www.wikidata.org/entity/Q19300
http://www.wikidata.org/entity/Q104896776,Emanuele Leonardi,1981,male,Parma,POINT(10.328000 44.801472),http://www.wikidata.org/entity/Q2683
http://www.wikidata.org/entity/Q105028,Christoph Deutschmann,1946,male,Stuttgart,POINT(9.180000 48.777500),http://www.wikidata.org/entity/Q1022
http://www.wikidata.org/entity/Q105047339,Nur Vergin,1941,female,Istanbul,POINT(28.960278 41.010000),http://www.wikidata.org/entity/Q406
http://www.wikidata.org/entity/Q105080915,Richard “Dick” Lewis Matteson,1928,male,Columbia,POINT(-81.044167 34.000555),http://www.wikidata.org/entity/Q38453
http://www.wikidata.org/entity/Q105087554,Endre J. Nagy,1941,male,Ózd,POINT(20.286944 48.219167),http://www.wikidata.org/entity/Q293558
http://www.wikidata.org/entity/Q105099994,Anzhai Li,1900,male,Qian'an,POINT(118.697300 40.005910),http://www.wikidata.org/entity/Q1016726
http://www.wikidata.org/entity/Q1051894,Cavit Orhan Tütengil,1921,male,Tarsus,POINT(34.900000 36.916667),http://www.wikidata.org/entity/Q134287
http://www.wikidata.org/entity/Q105223151,Christian Volk,1979,male,Donauwörth,POINT(10.776989 48.718430),http://www.wikidata.org/entity/Q53742
http://www.wikidata.org/entity/Q105296809,,1959,male,Bik-Karmaly,POINT(55.334167 54.164722),http://www.wikidata.org/entity/Q1060237
http://www.wikidata.org/entity/Q105300902,Béla Neufeld,1894,male,Vynohradiv,POINT(23.033056 48.139722),http://www.wikidata.org/entity/Q752334
http://www.wikidata.org/entity/Q105306875,Mikołaj Latuch,1931,male,Tarnawatka,POINT(23.383330 50.533330),http://www.wikidata.org/entity/Q2036732
http://www.wikidata.org/entity/Q105311659,Veronica Beechey,1946,female,Hastings,POINT(0.583333 50.855000),http://www.wikidata.org/entity/Q29245
http://www.wikidata.org/entity/Q105312273,,1931,male,Cierachoŭka,POINT(31.423600 52.213300),http://www.wikidata.org/entity/Q20663249
http://www.wikidata.org/entity/Q105333919,Wolfgang Menz,1971,male,Lübeck,POINT(10.686389 53.869722),http://www.wikidata.org/entity/Q2843
http://www.wikidata.org/entity/Q105393388,Marie-Pierre Arrizabalaga,1960,female,Ciboure,POINT(-1.667778 43.385278),http://www.wikidata.org/entity/Q235208
http://www.wikidata.org/entity/Q105393591,Peter Hofstede,1924,male,Haarlem,POINT(4.640556 52.380278),http://www.wikidata.org/entity/Q9920
http://www.wikidata.org/entity/Q105395233,Maria José Casa-Nova,1963,female,Viana do Castelo,POINT(-8.833333 41.700000),http://www.wikidata.org/entity/Q208158
http://www.wikidata.org/entity/Q105395425,Rodolfo Alvarez,1936,male,San Antonio,POINT(-98.493889 29.425000),http://www.wikidata.org/entity/Q975
http://www.wikidata.org/entity/Q105397723,Lawrence Carter,1943,male,"Washington, D.C.",POINT(-77.036667 38.895000),http://www.wikidata.org/entity/Q61
http://www.wikidata.org/entity/Q105402768,Izabela Wagner,1964,female,Wołów,POINT(16.644167 51.336389),http://www.wikidata.org/entity/Q983726
http://www.wikidata.org/entity/Q105426459,Joachim Häfele,1967,male,Nagold,POINT(8.725556 48.551944),http://www.wikidata.org/entity/Q26344
http://www.wikidata.org/entity/Q105427144,Franklin D. Wilson,1942,male,Birmingham,POINT(-86.809445 33.517500),http://www.wikidata.org/entity/Q79867
http://www.wikidata.org/entity/Q105427257,Leo Driedger,1928,male,Saskatoon,POINT(-106.683333 52.133333),http://www.wikidata.org/entity/Q10566
http://www.wikidata.org/entity/Q105429443,Frederic Maatouk,1949,male,Sereel,POINT(35.911389 34.290000),http://www.wikidata.org/entity/Q7454541
http://www.wikidata.org/entity/Q105451088,Ricardo Llamas,1966,male,Las Palmas de Gran Canaria,POINT(-15.431389 28.127222),http://www.wikidata.org/entity/Q11974
http://www.wikidata.org/entity/Q105514871,Angelika Paseka,1957,female,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q1055384,Barna Horváth,1896,male,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q105550823,Marcello Dei,1935,male,Montevarchi,POINT(11.567867 43.523397),http://www.wikidata.org/entity/Q52089
http://www.wikidata.org/entity/Q1055523,Júlia Horváth,1954,female,Mór,POINT(18.208611 47.371667),http://www.wikidata.org/entity/Q680963
http://www.wikidata.org/entity/Q105619916,Natascha Nisic,1977,female,Munich,POINT(11.575000 48.137500),http://www.wikidata.org/entity/Q1726
http://www.wikidata.org/entity/Q105620824,Domenico Secondulfo,1950,male,Ravenna,POINT(12.201667 44.416111),http://www.wikidata.org/entity/Q13364
http://www.wikidata.org/entity/Q105659041,Violeta Granera,1952,female,Nicaragua,POINT(-85.000000 13.000000),http://www.wikidata.org/entity/Q811
http://www.wikidata.org/entity/Q1056596,Andor Huszár,1926,male,Cluj-Napoca,POINT(23.590660 46.768910),http://www.wikidata.org/entity/Q100188
http://www.wikidata.org/entity/Q105661,Franz Schultheis,1953,male,Bendorf,POINT(7.570278 50.429722),http://www.wikidata.org/entity/Q708708
http://www.wikidata.org/entity/Q105673920,Marine Quennehen,1991,female,"9th arrondissement of Paris",POINT(2.336967 48.878281),http://www.wikidata.org/entity/Q275118
http://www.wikidata.org/entity/Q105681843,Alevtina Parygina,1936,female,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q105687200,Irwin Deutscher,1923,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q105715839,Dénes Némedi,1942,male,Debrecen,POINT(21.639167 47.530000),http://www.wikidata.org/entity/Q79880
http://www.wikidata.org/entity/Q105723397,Catarina Alves Costa,1967,female,Porto,POINT(-8.610833 41.150000),http://www.wikidata.org/entity/Q36433
http://www.wikidata.org/entity/Q105741,Heiner Keupp,1943,male,Kulmbach,POINT(11.455556 50.108055),http://www.wikidata.org/entity/Q157598
http://www.wikidata.org/entity/Q105745238,N. J. Demerath III,1936,male,Boston,POINT(-71.057778 42.360278),http://www.wikidata.org/entity/Q100
http://www.wikidata.org/entity/Q105753823,Hidajet Repovac,1945,male,Sarajevo,POINT(18.413056 43.856389),http://www.wikidata.org/entity/Q11194
http://www.wikidata.org/entity/Q105822443,Graham Charles Kinloch,1943,male,Zimbabwe,POINT(30.000000 -19.000000),http://www.wikidata.org/entity/Q954
http://www.wikidata.org/entity/Q105840008,Manuel Rodríguez Carrajo,1926,male,Queirugás,POINT(-7.396750 41.961444),http://www.wikidata.org/entity/Q20544910
http://www.wikidata.org/entity/Q105876,Horst-Eberhard Richter,1923,male,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q105899958,Stephen Harold Riggins,1946,male,Loogootee,POINT(-86.914700 38.676400),http://www.wikidata.org/entity/Q2718176
http://www.wikidata.org/entity/Q105906305,Simon Dinitz,1926,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q105907060,Annette Spellerberg,1960,female,Warburg,POINT(9.140000 51.488056),http://www.wikidata.org/entity/Q968
http://www.wikidata.org/entity/Q105925079,Clarence Schultz,1924,male,Temple,POINT(-97.342782 31.098234),http://www.wikidata.org/entity/Q427075
http://www.wikidata.org/entity/Q105945764,Maria Immacolata Macioti,1942,female,Rome,POINT(12.482778 41.893056),http://www.wikidata.org/entity/Q220
http://www.wikidata.org/entity/Q105953812,Aleksandra Boldin,1972,female,Celje,POINT(15.264129 46.229092),http://www.wikidata.org/entity/Q1012
http://www.wikidata.org/entity/Q105965417,Ângela Benoliel Coutinho,1973,female,Lisbon,POINT(-9.139016 38.708042),http://www.wikidata.org/entity/Q597
http://www.wikidata.org/entity/Q105972499,,1945,female,Toruń,POINT(18.601400 53.014400),http://www.wikidata.org/entity/Q47554
http://www.wikidata.org/entity/Q105989565,Serras e Silva,1868,male,Alcaravela,POINT(-8.123055 39.562222),http://www.wikidata.org/entity/Q944585
http://www.wikidata.org/entity/Q106072121,Alberto Milano,1947,male,Milan,POINT(9.190000 45.466944),http://www.wikidata.org/entity/Q490
http://www.wikidata.org/entity/Q106075805,,1935,male,Predmeja,POINT(13.887778 45.943889),http://www.wikidata.org/entity/Q2668944
http://www.wikidata.org/entity/Q106076829,,1961,female,Slovenj Gradec,POINT(15.079044 46.509345),http://www.wikidata.org/entity/Q15918
http://www.wikidata.org/entity/Q106080483,Menachem Rosner,1922,male,Israel,POINT(35.000000 31.000000),http://www.wikidata.org/entity/Q801
http://www.wikidata.org/entity/Q10609494,Martin Markel,1968,male,Nové Město na Moravě,POINT(16.074221 49.561482),http://www.wikidata.org/entity/Q986075
http://www.wikidata.org/entity/Q106107416,Lars Skov Henriksen,1961,male,Tønder,POINT(8.863889 54.942778),http://www.wikidata.org/entity/Q3223979
http://www.wikidata.org/entity/Q106121000,Henry Joseph Meyer,1913,male,Birmingham,POINT(-86.809445 33.517500),http://www.wikidata.org/entity/Q79867
http://www.wikidata.org/entity/Q106122320,Pip Williams,1969,female,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q106122537,Robert L. Powell,1956,male,Inglewood,POINT(-118.346111 33.957500),http://www.wikidata.org/entity/Q621549
http://www.wikidata.org/entity/Q106144942,Ildikó Szabó,1946,female,Fehérgyarmat,POINT(22.516944 47.985000),http://www.wikidata.org/entity/Q745657
http://www.wikidata.org/entity/Q106161,Dirk Kaesler,1944,male,Wiesbaden,POINT(8.240000 50.082500),http://www.wikidata.org/entity/Q1721
http://www.wikidata.org/entity/Q106162833,Noortje Thijssen,1983,female,Gouda,POINT(4.708330 52.016670),http://www.wikidata.org/entity/Q33439340
http://www.wikidata.org/entity/Q1061645,Chancellor Williams,1893,male,South Carolina,POINT(-81.000000 34.000000),http://www.wikidata.org/entity/Q1456
http://www.wikidata.org/entity/Q1061844,Roberto Pinotti,1944,male,Venice,POINT(12.331944 45.439722),http://www.wikidata.org/entity/Q641
http://www.wikidata.org/entity/Q106206103,Sandra Kostner,1974,female,Calw,POINT(8.737500 48.714444),http://www.wikidata.org/entity/Q487921
http://www.wikidata.org/entity/Q106240292,Jean Rossiaud,1960,male,Algiers,POINT(3.058611 36.776389),http://www.wikidata.org/entity/Q3561
http://www.wikidata.org/entity/Q106245599,Giuliano Della Pergola,1938,male,Rho,POINT(9.033333 45.533333),http://www.wikidata.org/entity/Q42784
http://www.wikidata.org/entity/Q106249336,Irati Mogollón García,1991,female,Lezo,POINT(-1.898889 43.321111),http://www.wikidata.org/entity/Q1649625
http://www.wikidata.org/entity/Q106261,Song Du-yul,1944,male,Tokyo,POINT(139.691667 35.689444),http://www.wikidata.org/entity/Q1490
http://www.wikidata.org/entity/Q106263884,Catherine Richmond,1938,female,Melbourne,POINT(144.963056 -37.814167),http://www.wikidata.org/entity/Q3141
http://www.wikidata.org/entity/Q106282626,Isabelle Ferreras,1975,female,Ottignies-Louvain-la-Neuve,POINT(4.589247 50.666961),http://www.wikidata.org/entity/Q329642
http://www.wikidata.org/entity/Q106283195,Rubén Tamboleo,1987,male,Madrid,POINT(-3.703333 40.416944),http://www.wikidata.org/entity/Q2807
http://www.wikidata.org/entity/Q106322831,Ivan Pupolizio,1974,male,Matera,POINT(16.600000 40.666667),http://www.wikidata.org/entity/Q13616
http://www.wikidata.org/entity/Q106322838,Gábor Juhász,1968,male,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q106322981,Hejo Manderscheid,1954,male,Neunkirchen,POINT(7.179861 49.344800),http://www.wikidata.org/entity/Q6880
http://www.wikidata.org/entity/Q1063509,Charles A. Ellwood,1873,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q106354186,Leda Dobrinja,1954,female,Koper,POINT(13.730657 45.547543),http://www.wikidata.org/entity/Q1015
http://www.wikidata.org/entity/Q106359481,Gérard Le Coat,1928,male,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q106362675,Gerrit Huizer,1929,male,Arnhem,POINT(5.916667 51.983333),http://www.wikidata.org/entity/Q1310
http://www.wikidata.org/entity/Q106366733,Nicolas Imbert,1996,male,Avignon,POINT(4.808333 43.948611),http://www.wikidata.org/entity/Q6397
http://www.wikidata.org/entity/Q106369203,Oscar Alvarez Andrews,1897,male,Santiago,POINT(-70.650000 -33.437500),http://www.wikidata.org/entity/Q2887
http://www.wikidata.org/entity/Q106378391,Bernard Mambéké-Boucher,1919,male,Brazzaville,POINT(15.271111 -4.269445),http://www.wikidata.org/entity/Q3844
http://www.wikidata.org/entity/Q106390741,Jacques Hersh,1935,male,Paris,POINT(2.352222 48.856667),http://www.wikidata.org/entity/Q90
