"wikidata_uri","label","birth_year","gender"
http://www.wikidata.org/entity/Q1678026,Jacques Leclercq,1891,male
http://www.wikidata.org/entity/Q167943,David Finkelhor,1947,male
http://www.wikidata.org/entity/Q1679577,Jakobus Wössner,1921,male
http://www.wikidata.org/entity/Q16801930,Sune Sunesson,1944,male
http://www.wikidata.org/entity/Q1680546,Wilhelm Baldamus,1908,male
http://www.wikidata.org/entity/Q1681005,James Quayle Dealey,1861,male
http://www.wikidata.org/entity/Q1681079,James Samuel Coleman,1926,male
http://www.wikidata.org/entity/Q1681252,James Loewen,1942,male
http://www.wikidata.org/entity/Q1681575,Svend Ranulf,1894,male
http://www.wikidata.org/entity/Q1682105,Jan Parys,1950,male
http://www.wikidata.org/entity/Q1683377,Otto Stammer,1900,male
http://www.wikidata.org/entity/Q16845232,Rhoda Howard-Hassmann,1948,female
http://www.wikidata.org/entity/Q1684761,Jean-Claude Kaufmann,1948,male
http://www.wikidata.org/entity/Q1685021,Jean Marc Ela,1936,male
http://www.wikidata.org/entity/Q16853363,Jeffrey Broadbent,1944,male
http://www.wikidata.org/entity/Q1685430,Jean Clam,1958,male
http://www.wikidata.org/entity/Q16854482,Alena V. Ledeneva,1964,female
http://www.wikidata.org/entity/Q16854623,Martin Bulmer,1943,male
http://www.wikidata.org/entity/Q16854680,Michael Aiken,1932,male
http://www.wikidata.org/entity/Q16855318,Philippe Perrenoud,1944,male
http://www.wikidata.org/entity/Q1685635,Jean Lave,1939,female
http://www.wikidata.org/entity/Q1685927,Jean-Guillaume-César-Alexandre-Hippolyte Colins,1783,male
http://www.wikidata.org/entity/Q1686046,Manfred Faßler,1949,male
http://www.wikidata.org/entity/Q16861474,Jerzy Chłopecki,1936,male
http://www.wikidata.org/entity/Q1686584,Yehouda Shenhav,1952,male
http://www.wikidata.org/entity/Q1687120,Jens Beckert,1967,male
http://www.wikidata.org/entity/Q16875119,Paul Rock,1943,male
http://www.wikidata.org/entity/Q16875219,Virginia Rutter,1943,female
http://www.wikidata.org/entity/Q16875324,Manuel Gómez García,1951,male
http://www.wikidata.org/entity/Q16880400,,1972,female
http://www.wikidata.org/entity/Q1688305,Sérgio Buarque de Holanda,1902,male
http://www.wikidata.org/entity/Q16885585,William Shaffir,1945,male
http://www.wikidata.org/entity/Q16886636,Nassirou Bako Arifari,1962,male
http://www.wikidata.org/entity/Q16887197,Charles Zastrow,1942,male
http://www.wikidata.org/entity/Q16887975,Richard Hayer,1947,male
http://www.wikidata.org/entity/Q16889631,Aly Mazahéri,1914,male
http://www.wikidata.org/entity/Q1688988,Pablo Mieres,1959,male
http://www.wikidata.org/entity/Q1689788,Richard Herrnstein,1930,male
http://www.wikidata.org/entity/Q16897973,Elin Kvande,1951,female
http://www.wikidata.org/entity/Q1689975,Joachim Bergmann,1933,male
http://www.wikidata.org/entity/Q1690107,Joachim Giers,1911,male
http://www.wikidata.org/entity/Q1690305,Joachim Matthes,1930,male
http://www.wikidata.org/entity/Q16904265,Pål Repstad,1947,male
http://www.wikidata.org/entity/Q16904408,Tor Inge Romøren,1947,male
http://www.wikidata.org/entity/Q16905323,Li Peilin,1955,male
http://www.wikidata.org/entity/Q16905498,Zhengqiu Lin,1936,male
http://www.wikidata.org/entity/Q1690703,Joan Acker,1924,female
http://www.wikidata.org/entity/Q16908018,Shao-hsing Chen,1906,male
http://www.wikidata.org/entity/Q16908395,,1906,male
http://www.wikidata.org/entity/Q1691175,Jochen Schmück,1953,male
http://www.wikidata.org/entity/Q16913523,Joanna Erbel,1984,female
http://www.wikidata.org/entity/Q16915076,Jules Auriac,1854,male
http://www.wikidata.org/entity/Q1692478,Johann Bacher,1959,male
http://www.wikidata.org/entity/Q16931101,George Diamandy,1867,male
http://www.wikidata.org/entity/Q16934921,Marina Blagojević,1958,female
http://www.wikidata.org/entity/Q16934949,William Mauricio Beltrán Cely,1973,male
http://www.wikidata.org/entity/Q16937784,Jürgen Mackert,1962,male
http://www.wikidata.org/entity/Q16939940,Clóvis Moura,1925,male
http://www.wikidata.org/entity/Q16939985,Elisabete Oliveira,1962,female
http://www.wikidata.org/entity/Q16940702,Ronaldo George Helal,1956,male
http://www.wikidata.org/entity/Q16940725,Marcos Cals,1964,male
http://www.wikidata.org/entity/Q16944082,Charles Dominic Plater,1875,male
http://www.wikidata.org/entity/Q16944931,Stanislav Budín,1903,male
http://www.wikidata.org/entity/Q16945769,André Lucrèce,1946,male
http://www.wikidata.org/entity/Q16964417,Henri Chabanne,1828,male
http://www.wikidata.org/entity/Q16971683,Augustus Granville Dill,1881,male
http://www.wikidata.org/entity/Q1697243,Johannes Berger,1939,male
http://www.wikidata.org/entity/Q16973898,Mark Regnerus,1970,male
http://www.wikidata.org/entity/Q1697622,Johannes Harder,1903,male
http://www.wikidata.org/entity/Q16979828,Stanley F. Battle,1951,male
http://www.wikidata.org/entity/Q16980127,James O'Sullivan,1986,male
http://www.wikidata.org/entity/Q1698085,Johannes Neumann,1929,male
http://www.wikidata.org/entity/Q16983228,Deena Weinstein,1943,female
http://www.wikidata.org/entity/Q16983502,Linda M. Williams,1949,female
http://www.wikidata.org/entity/Q16987610,Mianna Meskus,1973,female
http://www.wikidata.org/entity/Q16988656,Markku Myllykangas,1951,male
http://www.wikidata.org/entity/Q16989511,Sari Näre,1959,female
http://www.wikidata.org/entity/Q16990495,Martti Siisiäinen,1948,male
http://www.wikidata.org/entity/Q16990657,Olli Stålström,1944,male
http://www.wikidata.org/entity/Q16991004,Salla Tuomivaara,1975,female
http://www.wikidata.org/entity/Q1699456,John Bunzl,1945,male
http://www.wikidata.org/entity/Q1699640,John Collier,1884,male
http://www.wikidata.org/entity/Q17000325,Valentin Feldman,1909,male
http://www.wikidata.org/entity/Q1700156,John Gagnon,1931,male
http://www.wikidata.org/entity/Q1700343,John Hagan,1946,male
http://www.wikidata.org/entity/Q170078,Ernest Gellner,1925,male
http://www.wikidata.org/entity/Q1700913,John M. Gillette,1866,male
http://www.wikidata.org/entity/Q1701244,John Ogbu,1939,male
http://www.wikidata.org/entity/Q17012831,Claire Sterk,1957,female
http://www.wikidata.org/entity/Q1701606,John R. Commons,1862,male
http://www.wikidata.org/entity/Q17017530,Ming-sho Ho,1973,male
http://www.wikidata.org/entity/Q17017609,Leonard Saxe,1947,male
http://www.wikidata.org/entity/Q1701948,John Todd,1911,male
http://www.wikidata.org/entity/Q1701990,John Urry,1946,male
http://www.wikidata.org/entity/Q17019919,Peter Waddington,1947,male
http://www.wikidata.org/entity/Q17022960,Zinha Vaz,1952,female
http://www.wikidata.org/entity/Q17022961,Maxine Baca Zinn,1942,female
http://www.wikidata.org/entity/Q17025747,Li Youmei,1956,female
http://www.wikidata.org/entity/Q1703307,Jonathan Simon,1959,male
http://www.wikidata.org/entity/Q17037053,Imma Tubella i Casadevall,1953,female
http://www.wikidata.org/entity/Q1703901,Richard Münch,1945,male
http://www.wikidata.org/entity/Q1704434,Alfred Bellebaum,1931,male
http://www.wikidata.org/entity/Q1704554,Josef Esser,1943,male
http://www.wikidata.org/entity/Q17057467,Erling Berge,1946,male
http://www.wikidata.org/entity/Q17057534,Pavel Romanov,1964,male
http://www.wikidata.org/entity/Q17057656,Arne Dolven,1939,male
http://www.wikidata.org/entity/Q1705900,Paul Nolte,1963,male
http://www.wikidata.org/entity/Q17062673,Phil Zuckerman,1969,male
http://www.wikidata.org/entity/Q1707856,Joseph R. Gusfield,1923,male
http://www.wikidata.org/entity/Q1708811,Jost Reinecke,1957,male
http://www.wikidata.org/entity/Q1708975,José Antonio Saco,1797,male
http://www.wikidata.org/entity/Q1709087,José Casanova,1951,male
http://www.wikidata.org/entity/Q1709594,José Medina Echavarría,1903,male
http://www.wikidata.org/entity/Q17096886,Cathrine Holst,1974,female
http://www.wikidata.org/entity/Q17097733,Hedvig Skonhoft Johannesen,1971,female
http://www.wikidata.org/entity/Q17105944,Alf Gunvald Nilsen,1976,male
http://www.wikidata.org/entity/Q17106534,Trond Petersen,1954,male
http://www.wikidata.org/entity/Q17106876,Jon Rogstad,1966,male
http://www.wikidata.org/entity/Q17107318,Arnold Bergstraesser,1896,male
http://www.wikidata.org/entity/Q17107360,Helge Skirbekk,1971,male
http://www.wikidata.org/entity/Q17108605,Gunnar Stave,1947,male
http://www.wikidata.org/entity/Q1711168,Judy Wajcman,1950,female
http://www.wikidata.org/entity/Q1711215,Robert Agnew,1953,male
http://www.wikidata.org/entity/Q17113913,Karin Widerberg,1949,female
http://www.wikidata.org/entity/Q17119759,James Edward Hagerty,1869,male
http://www.wikidata.org/entity/Q1711999,Julian Gumperz,1898,male
http://www.wikidata.org/entity/Q1712243,Julien Freund,1921,male
http://www.wikidata.org/entity/Q17126629,Dietmar Schössler,1937,male
http://www.wikidata.org/entity/Q1712800,Julius Lips,1895,male
http://www.wikidata.org/entity/Q17129067,Masaki Ukai,1958,male
http://www.wikidata.org/entity/Q17129160,Masahiro Ogino,1957,male
http://www.wikidata.org/entity/Q17129337,Masaru Kawamoto,1943,male
http://www.wikidata.org/entity/Q17129876,Yoshiyuki Kudomi,1946,male
http://www.wikidata.org/entity/Q17130537,Kazuto Kojima,1933,male
http://www.wikidata.org/entity/Q17138716,James R. Beniger,1946,male
http://www.wikidata.org/entity/Q1713877,Yuri Levada,1930,male
http://www.wikidata.org/entity/Q1714232,Justin Stagl,1941,male
http://www.wikidata.org/entity/Q1714521,Pablo González Casanova,1922,male
http://www.wikidata.org/entity/Q1714580,Jutta Allmendinger,1956,female
http://www.wikidata.org/entity/Q1715246,Jörg Blasius,1957,male
http://www.wikidata.org/entity/Q17154221,Patrick Guiol,1947,male
http://www.wikidata.org/entity/Q17154274,Dominique Desjeux,1946,male
http://www.wikidata.org/entity/Q17155424,Paweł Rojek,1981,male
http://www.wikidata.org/entity/Q1715585,Jörg Zittlau,1960,male
http://www.wikidata.org/entity/Q17156770,Fernando Barral,1928,male
http://www.wikidata.org/entity/Q17157858,Kyōichi Ishihara,1949,male
http://www.wikidata.org/entity/Q17158305,Tazuko Kobayashi,1956,female
http://www.wikidata.org/entity/Q17158745,Kōsei Sakuma,1943,male
http://www.wikidata.org/entity/Q17158797,Atsushi Sakurai,1947,male
http://www.wikidata.org/entity/Q17159527,Shinji Shimizu,1947,male
http://www.wikidata.org/entity/Q17159743,Shigehiko Shiramizu,1948,male
http://www.wikidata.org/entity/Q17159807,Yūzō Shindō,1954,male
http://www.wikidata.org/entity/Q17159969,Mitsunobu Sugiyama,1945,male
http://www.wikidata.org/entity/Q17160048,Tomihisa Suzuki,1945,male
http://www.wikidata.org/entity/Q17160698,Ikuo Takeuchi,1929,male
http://www.wikidata.org/entity/Q17160765,Mitsuteru Tashiro,1973,male
http://www.wikidata.org/entity/Q17160923,Kennosuke Tanaka,1976,male
http://www.wikidata.org/entity/Q17160934,Yoshihisa Tanaka,1940,male
http://www.wikidata.org/entity/Q17161007,Akeo Tabata,1965,male
http://www.wikidata.org/entity/Q17161088,Norio Tamura,1934,male
http://www.wikidata.org/entity/Q17161113,Hiroshi Tarōmaru,1968,male
http://www.wikidata.org/entity/Q17166462,Emil J. Walter,1897,male
http://www.wikidata.org/entity/Q17166656,Michel Crespy,1946,male
http://www.wikidata.org/entity/Q1717099,Theodore R. Marmor,1939,male
http://www.wikidata.org/entity/Q1717114,Jürgen E. Müller,1950,male
http://www.wikidata.org/entity/Q1717172,Jürgen Friedrichs,1938,male
http://www.wikidata.org/entity/Q1717191,Jürgen Gerhards,1955,male
http://www.wikidata.org/entity/Q17173708,Anne-Marie Guillemard,1942,female
http://www.wikidata.org/entity/Q1717445,Jürgen Mansel,1955,male
http://www.wikidata.org/entity/Q1717452,Jürgen Markowitz,1942,male
http://www.wikidata.org/entity/Q1717573,Jürgen Raschert,1937,male
http://www.wikidata.org/entity/Q1718110,Theodor Ebert,1937,male
http://www.wikidata.org/entity/Q17183244,Phillip Brown,1957,male
http://www.wikidata.org/entity/Q17184105,Margaret Weir,1952,female
http://www.wikidata.org/entity/Q17194808,Pål Kraft,1959,male
http://www.wikidata.org/entity/Q17198777,T. K. Oommen,1937,male
http://www.wikidata.org/entity/Q1720422,Lutz Leisering,1953,male
http://www.wikidata.org/entity/Q17209931,Hiroaki Yoshii,1943,male
http://www.wikidata.org/entity/Q17210144,Yasunori Fukuoka,1947,male
http://www.wikidata.org/entity/Q17210311,Kyōko Yoshizumi,1949,female
http://www.wikidata.org/entity/Q17210651,Aogu Nishizaka,1957,male
http://www.wikidata.org/entity/Q17211139,Kōkichirō Miura,1956,male
http://www.wikidata.org/entity/Q17211358,Takeshi Mikami,1952,male
http://www.wikidata.org/entity/Q17212028,Naho Tanimoto,1970,female
http://www.wikidata.org/entity/Q17212405,Takeya Mizuno,1970,male
http://www.wikidata.org/entity/Q17213320,Yoshihiro Shimizu,1917,male
http://www.wikidata.org/entity/Q17213482,Keiko Funabashi,1949,female
http://www.wikidata.org/entity/Q1721434,Werner Durth,1949,male
http://www.wikidata.org/entity/Q17215263,Kazuta Kurauchi,1896,male
http://www.wikidata.org/entity/Q17216124,Shinobu Myōki,1977,female
http://www.wikidata.org/entity/Q17216272,Jun'ichi Kurokawa,1904,male
http://www.wikidata.org/entity/Q17217929,Yasuko Muramatsu,1944,female
http://www.wikidata.org/entity/Q17218361,Munekazu Hatanaka,1951,male
http://www.wikidata.org/entity/Q17218994,Shigeo Kōno,1926,male
http://www.wikidata.org/entity/Q17219347,Yoshio Sakurai,1962,male
http://www.wikidata.org/entity/Q17219852,Eizaburō Koga,1928,male
http://www.wikidata.org/entity/Q17220373,Akira Hamashima,1926,male
http://www.wikidata.org/entity/Q1722184,Werner Stark,1909,male
http://www.wikidata.org/entity/Q17223207,Naozō Yamazaki,1882,male
http://www.wikidata.org/entity/Q17223484,Shizuo Matsushima,1921,male
http://www.wikidata.org/entity/Q17223611,Hiroshi Matsuda,1942,male
http://www.wikidata.org/entity/Q17223692,Tomiaki Yamada,1955,male
http://www.wikidata.org/entity/Q17223749,Misa Matsuda,1968,female
http://www.wikidata.org/entity/Q17223865,Hiroyuki Yamada,1964,male
http://www.wikidata.org/entity/Q17224113,Naoto Higuchi,1969,male
http://www.wikidata.org/entity/Q17224142,Tetsuji Kada,1895,male
http://www.wikidata.org/entity/Q17224658,Michiko Naoi,1944,female
http://www.wikidata.org/entity/Q17226103,Michio Nakajima,1954,male
http://www.wikidata.org/entity/Q17226629,Maki Hirayama,1963,female
http://www.wikidata.org/entity/Q17226665,Takayoshi Kawai,1958,male
http://www.wikidata.org/entity/Q17227020,Takashi Nakano,1920,male
http://www.wikidata.org/entity/Q17227270,Zora Bútorová,1949,female
http://www.wikidata.org/entity/Q17227344,František Fajfr,1892,male
http://www.wikidata.org/entity/Q17227346,Philippe Fargues,1948,male
http://www.wikidata.org/entity/Q17228020,Kateřina Nedbálková,1974,female
http://www.wikidata.org/entity/Q1722938,Peter Fuchs,1949,male
http://www.wikidata.org/entity/Q17229403,Hisao Naka,1927,male
http://www.wikidata.org/entity/Q17230070,Yūko Fujigaki,1962,female
http://www.wikidata.org/entity/Q17230477,Kōjirō Miyahara,1956,male
http://www.wikidata.org/entity/Q17230556,Yōji Morita,1941,male
http://www.wikidata.org/entity/Q17232759,Junko Hamanaka,1974,female
http://www.wikidata.org/entity/Q17248938,Giancarlo Rovati,1948,male
http://www.wikidata.org/entity/Q17249220,Ondřej Šteffl,1954,male
http://www.wikidata.org/entity/Q17253613,Alf Schwarz,1935,male
http://www.wikidata.org/entity/Q1725499,Robert Krieg,1949,male
http://www.wikidata.org/entity/Q17269140,Timotheus Vodička,1910,male
http://www.wikidata.org/entity/Q17274457,Vivek Chibber,1965,male
http://www.wikidata.org/entity/Q1727458,Peter Worsley,1924,male
http://www.wikidata.org/entity/Q17278127,Jadwiga Komorowska,1921,female
http://www.wikidata.org/entity/Q17278898,Josep Ernest García i García,1948,male
http://www.wikidata.org/entity/Q17280090,Lola Sánchez Caldentey,1978,female
http://www.wikidata.org/entity/Q17280340,,1942,male
http://www.wikidata.org/entity/Q1729276,Karen Shire,1959,female
http://www.wikidata.org/entity/Q1729446,Karin Hartmann,1959,female
http://www.wikidata.org/entity/Q1729521,Karin Priester,1941,female
http://www.wikidata.org/entity/Q1729719,Karl-Dieter Hoffmann,1950,male
http://www.wikidata.org/entity/Q1729722,Karl-Dieter Opp,1937,male
http://www.wikidata.org/entity/Q1729790,Karl-Heinrich Bette,1952,male
http://www.wikidata.org/entity/Q1730200,Karl Acham,1939,male
http://www.wikidata.org/entity/Q17302460,Júlia Sonnevend,1979,female
http://www.wikidata.org/entity/Q17305551,Christian Joppke,1959,male
http://www.wikidata.org/entity/Q1730777,Karl Dunkmann,1868,male
http://www.wikidata.org/entity/Q1730929,Karl F. Schumann,1941,male
http://www.wikidata.org/entity/Q1731189,Karl Gabriel,1943,male
http://www.wikidata.org/entity/Q1731350,Karl Gustav Specht,1916,male
http://www.wikidata.org/entity/Q1731560,Karl Heinz Pfeffer,1906,male
http://www.wikidata.org/entity/Q17317979,Mihai Ralea,1896,male
http://www.wikidata.org/entity/Q17318209,Hermínio Martins,1934,male
http://www.wikidata.org/entity/Q1732136,Karl Lenz,1955,male
http://www.wikidata.org/entity/Q17322422,Ina Wagner,1946,female
http://www.wikidata.org/entity/Q17322467,Irene Dölling,1942,female
http://www.wikidata.org/entity/Q1732534,Karl Otto Hondrich,1937,male
http://www.wikidata.org/entity/Q17325528,Oliver Decker,1968,male
http://www.wikidata.org/entity/Q17326983,Wilhelm Bernsdorf,1904,male
http://www.wikidata.org/entity/Q17327072,Wolodymyr Ischtschenko,1982,male
http://www.wikidata.org/entity/Q17333600,Marta Mauras,1947,female
http://www.wikidata.org/entity/Q17333880,Czesław Strzeszewski,1903,male
http://www.wikidata.org/entity/Q1733413,Karl Wilhelm Haas,1883,male
http://www.wikidata.org/entity/Q17334995,Kaoutar Harchi,1987,female
http://www.wikidata.org/entity/Q1733502,Karl Wörister,1946,male
http://www.wikidata.org/entity/Q17349723,Masami Iwata,1947,female
http://www.wikidata.org/entity/Q17349924,Takashi Koike,1983,male
http://www.wikidata.org/entity/Q17350007,Masakazu Shirasawa,1949,male
http://www.wikidata.org/entity/Q17350121,Shigeyoshi Tanaka,1951,male
http://www.wikidata.org/entity/Q17351348,Sjoerd Hofstra,1898,male
http://www.wikidata.org/entity/Q1735531,Mark Wischnitzer,1882,male
http://www.wikidata.org/entity/Q17355457,Pierre Muller,1950,male
http://www.wikidata.org/entity/Q1735959,Katharina Migerka,1844,female
http://www.wikidata.org/entity/Q17361328,Takashi Koyama,1900,male
http://www.wikidata.org/entity/Q17361333,Takashi Saguchi,1923,male
http://www.wikidata.org/entity/Q17362534,Masafumi Arata,1973,male
http://www.wikidata.org/entity/Q17364422,Mayka Ortega Eguiluz,1973,female
